record_id,artifact_code,retrieval_anchor,task_id,execution_id,object_id,trace_id,incident_id,recovery_case_id,component,error_code,failure_reason,current_value,last_success_value,action,status,observed_at,source_uri,confidence,confidence_basis
CSV-ALR-810-150,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0150,EXEC-tenant-20-project-201-0150,object-21,trace-tenant-20-project-201-0150,INC-tenant-20-project-201-0150,RC-tenant-20-project-201-0150,Kafka Consumer,STRING_TRUNCATION_RISK,"字符串超过目标长度：最大长度与超限行数",1149,1000,"禁止静默截断，退出并给出影响",RECOVERED,2026-08-11T03:19:00.000Z,synthetic://datasmart-govern/alert-history/150,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-151,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0151,EXEC-tenant-20-project-201-0151,object-22,trace-tenant-20-project-201-0151,INC-tenant-20-project-201-0151,RC-tenant-20-project-201-0151,Outbox,FOREIGN_KEY_MISSING,"父记录尚未存在：约束名、父子对象、执行 DAG",1150,1000,"调整依赖顺序并 replay 父子对象",RECOVERED,2026-08-11T03:30:00.000Z,synthetic://datasmart-govern/alert-history/151,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-152,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0152,EXEC-tenant-20-project-201-0152,object-23,trace-tenant-20-project-201-0152,INC-tenant-20-project-201-0152,RC-tenant-20-project-201-0152,DLT,UNIQUE_CONSTRAINT_VIOLATION,"业务键或幂等键重复：约束名、键摘要、历史回执",1151,1000,"确认幂等重放；非幂等冲突退出",RECOVERED,2026-08-11T03:41:00.000Z,synthetic://datasmart-govern/alert-history/152,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-153,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0153,EXEC-tenant-20-project-201-0153,object-24,trace-tenant-20-project-201-0153,INC-tenant-20-project-201-0153,RC-tenant-20-project-201-0153,Datasource,CHECKPOINT_NOT_FOUND,"没有可恢复位点：对象台账与 checkpoint 表",1152,1000,"只在授权允许时从安全起点重跑",RECOVERED,2026-08-11T03:52:00.000Z,synthetic://datasmart-govern/alert-history/153,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-154,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0154,EXEC-tenant-20-project-201-0154,object-25,trace-tenant-20-project-201-0154,INC-tenant-20-project-201-0154,RC-tenant-20-project-201-0154,Data Sync Worker,CHECKPOINT_STALE,"位点落后或与提交不一致：worker 回执、目标提交、位点时间",1153,1000,"选择最近已确认位点并验证去重",RECOVERED,2026-08-11T04:03:00.000Z,synthetic://datasmart-govern/alert-history/154,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-155,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0155,EXEC-tenant-20-project-201-0155,object-26,trace-tenant-20-project-201-0155,INC-tenant-20-project-201-0155,RC-tenant-20-project-201-0155,PostgreSQL,KAFKA_BACKLOG_HIGH,"消费者处理速度低于生产速度：group、partition、lag、处理时延",1154,1000,"隔离坏消息并在容量允许时扩容",ATTENTION_REQUIRED,2026-08-11T04:14:00.000Z,synthetic://datasmart-govern/alert-history/155,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-156,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0156,EXEC-tenant-20-project-201-0156,object-27,trace-tenant-20-project-201-0156,INC-tenant-20-project-201-0156,RC-tenant-20-project-201-0156,pgvector,OUTBOX_DELIVERY_TIMEOUT,"事务事实未及时投递：outbox 状态、attempt、broker 响应",1155,1000,"重投未交付 outbox，不重复业务事务",RECOVERED,2026-08-11T04:25:00.000Z,synthetic://datasmart-govern/alert-history/156,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-157,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0157,EXEC-tenant-20-project-201-0157,object-28,trace-tenant-20-project-201-0157,INC-tenant-20-project-201-0157,RC-tenant-20-project-201-0157,Redis,CONNECTOR_VERSION_INCOMPATIBLE,"连接器版本不支持配置：版本、能力快照、配置字段",1156,1000,"回滚兼容配置或人工升级连接器",RECOVERED,2026-08-11T04:36:00.000Z,synthetic://datasmart-govern/alert-history/157,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-158,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0158,EXEC-tenant-20-project-201-0158,object-29,trace-tenant-20-project-201-0158,INC-tenant-20-project-201-0158,RC-tenant-20-project-201-0158,MinIO,TARGET_CAPACITY_EXCEEDED,"目标 CPU/连接/磁盘达到阈值：容量指标、等待事件、配额",1157,1000,"降低负载并等待恢复，不扩大压力",RECOVERED,2026-08-11T04:47:00.000Z,synthetic://datasmart-govern/alert-history/158,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-159,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0159,EXEC-tenant-20-project-201-0159,object-30,trace-tenant-20-project-201-0159,INC-tenant-20-project-201-0159,RC-tenant-20-project-201-0159,Model Provider,DIRTY_RECORD_THRESHOLD_EXCEEDED,"脏数据超过任务阈值：规则结果、坏行样本引用、阈值",1158,1000,"隔离坏行；超过停止阈值时退出",RECOVERED,2026-08-11T04:58:00.000Z,synthetic://datasmart-govern/alert-history/159,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-160,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0160,EXEC-tenant-20-project-201-0160,object-31,trace-tenant-20-project-201-0160,INC-tenant-20-project-201-0160,RC-tenant-20-project-201-0160,Embedding,DDL_REQUIRED,"需要修改目标结构：元数据差异与目标约束",1159,1000,"高风险动作，返回 DDL、影响、回滚与验证指引",RECOVERED,2026-08-11T05:09:00.000Z,synthetic://datasmart-govern/alert-history/160,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-161,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0161,EXEC-tenant-20-project-201-0161,object-00,trace-tenant-20-project-201-0161,INC-tenant-20-project-201-0161,RC-tenant-20-project-201-0161,Reranker,CONNECTION_TIMEOUT,"网络或端点超时：连接耗时、DNS、目标健康",1160,1000,"有界增加超时或等待端点恢复；持续失败时退出",RECOVERED,2026-08-11T05:20:00.000Z,synthetic://datasmart-govern/alert-history/161,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-162,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0162,EXEC-tenant-20-project-201-0162,object-01,trace-tenant-20-project-201-0162,INC-tenant-20-project-201-0162,RC-tenant-20-project-201-0162,WebSocket,AUTHENTICATION_FAILED,"凭据失效或引用错误：认证响应与凭据引用版本",1161,1000,"禁止自动修改凭据，返回轮换指引",ATTENTION_REQUIRED,2026-08-11T05:31:00.000Z,synthetic://datasmart-govern/alert-history/162,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-163,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0163,EXEC-tenant-20-project-201-0163,object-02,trace-tenant-20-project-201-0163,INC-tenant-20-project-201-0163,RC-tenant-20-project-201-0163,Prometheus,PERMISSION_DENIED,"资源动作未授权：actor、resource、action、审批事实",1162,1000,"立即退出 Loop，说明所需权限",RECOVERED,2026-08-11T05:42:00.000Z,synthetic://datasmart-govern/alert-history/163,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-164,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0164,EXEC-tenant-20-project-201-0164,object-03,trace-tenant-20-project-201-0164,INC-tenant-20-project-201-0164,RC-tenant-20-project-201-0164,Alertmanager,RATE_LIMIT_EXCEEDED,"来源或目标端限流：429、限流头、连接器容量",1163,1000,"降低并发/批量并有界退避",RECOVERED,2026-08-11T05:53:00.000Z,synthetic://datasmart-govern/alert-history/164,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-165,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0165,EXEC-tenant-20-project-201-0165,object-04,trace-tenant-20-project-201-0165,INC-tenant-20-project-201-0165,RC-tenant-20-project-201-0165,磁盘,SCHEMA_DRIFT_DETECTED,"来源结构发生变化：schema 指纹与元数据差异",1164,1000,"刷新元数据；唯一兼容映射才自动修复",RECOVERED,2026-08-11T06:04:00.000Z,synthetic://datasmart-govern/alert-history/165,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-166,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0166,EXEC-tenant-20-project-201-0166,object-05,trace-tenant-20-project-201-0166,INC-tenant-20-project-201-0166,RC-tenant-20-project-201-0166,证书,FIELD_MAPPING_MISSING,"目标字段缺少映射：源目标字段、历史成功映射",1165,1000,"唯一映射可修复，歧义映射退出",RECOVERED,2026-08-11T06:15:00.000Z,synthetic://datasmart-govern/alert-history/166,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-167,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0167,EXEC-tenant-20-project-201-0167,object-06,trace-tenant-20-project-201-0167,INC-tenant-20-project-201-0167,RC-tenant-20-project-201-0167,备份,NOT_NULL_VIOLATION,"目标非空字段收到空值：错误字段、字段画像、已批准默认值",1166,1000,"使用已批准静态默认值；不得放宽约束",RECOVERED,2026-08-11T06:26:00.000Z,synthetic://datasmart-govern/alert-history/167,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-168,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0168,EXEC-tenant-20-project-201-0168,object-07,trace-tenant-20-project-201-0168,INC-tenant-20-project-201-0168,RC-tenant-20-project-201-0168,审计,DATA_TYPE_MISMATCH,"源目标类型不兼容：类型、精度、长度、样本统计",1167,1000,"无损转换可修复，有损转换退出",RECOVERED,2026-08-11T06:37:00.000Z,synthetic://datasmart-govern/alert-history/168,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-169,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0169,EXEC-tenant-20-project-201-0169,object-08,trace-tenant-20-project-201-0169,INC-tenant-20-project-201-0169,RC-tenant-20-project-201-0169,Gateway,NUMERIC_OVERFLOW,"数值超过目标精度：最值、precision、scale",1168,1000,"禁止截断，返回扩容或映射建议",ATTENTION_REQUIRED,2026-08-11T06:48:00.000Z,synthetic://datasmart-govern/alert-history/169,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-170,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0170,EXEC-tenant-20-project-201-0170,object-09,trace-tenant-20-project-201-0170,INC-tenant-20-project-201-0170,RC-tenant-20-project-201-0170,Task Management,STRING_TRUNCATION_RISK,"字符串超过目标长度：最大长度与超限行数",1169,1000,"禁止静默截断，退出并给出影响",RECOVERED,2026-08-11T06:59:00.000Z,synthetic://datasmart-govern/alert-history/170,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-171,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0171,EXEC-tenant-20-project-201-0171,object-10,trace-tenant-20-project-201-0171,INC-tenant-20-project-201-0171,RC-tenant-20-project-201-0171,Agent Runtime,FOREIGN_KEY_MISSING,"父记录尚未存在：约束名、父子对象、执行 DAG",1170,1000,"调整依赖顺序并 replay 父子对象",RECOVERED,2026-08-11T07:10:00.000Z,synthetic://datasmart-govern/alert-history/171,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-172,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0172,EXEC-tenant-20-project-201-0172,object-11,trace-tenant-20-project-201-0172,INC-tenant-20-project-201-0172,RC-tenant-20-project-201-0172,Python AI Runtime,UNIQUE_CONSTRAINT_VIOLATION,"业务键或幂等键重复：约束名、键摘要、历史回执",1171,1000,"确认幂等重放；非幂等冲突退出",RECOVERED,2026-08-11T07:21:00.000Z,synthetic://datasmart-govern/alert-history/172,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-173,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0173,EXEC-tenant-20-project-201-0173,object-12,trace-tenant-20-project-201-0173,INC-tenant-20-project-201-0173,RC-tenant-20-project-201-0173,Kafka Broker,CHECKPOINT_NOT_FOUND,"没有可恢复位点：对象台账与 checkpoint 表",1172,1000,"只在授权允许时从安全起点重跑",RECOVERED,2026-08-11T07:32:00.000Z,synthetic://datasmart-govern/alert-history/173,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-174,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0174,EXEC-tenant-20-project-201-0174,object-13,trace-tenant-20-project-201-0174,INC-tenant-20-project-201-0174,RC-tenant-20-project-201-0174,Kafka Consumer,CHECKPOINT_STALE,"位点落后或与提交不一致：worker 回执、目标提交、位点时间",1173,1000,"选择最近已确认位点并验证去重",RECOVERED,2026-08-11T07:43:00.000Z,synthetic://datasmart-govern/alert-history/174,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-175,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0175,EXEC-tenant-20-project-201-0175,object-14,trace-tenant-20-project-201-0175,INC-tenant-20-project-201-0175,RC-tenant-20-project-201-0175,Outbox,KAFKA_BACKLOG_HIGH,"消费者处理速度低于生产速度：group、partition、lag、处理时延",1174,1000,"隔离坏消息并在容量允许时扩容",RECOVERED,2026-08-11T07:54:00.000Z,synthetic://datasmart-govern/alert-history/175,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-176,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0176,EXEC-tenant-20-project-201-0176,object-15,trace-tenant-20-project-201-0176,INC-tenant-20-project-201-0176,RC-tenant-20-project-201-0176,DLT,OUTBOX_DELIVERY_TIMEOUT,"事务事实未及时投递：outbox 状态、attempt、broker 响应",1175,1000,"重投未交付 outbox，不重复业务事务",ATTENTION_REQUIRED,2026-08-11T08:05:00.000Z,synthetic://datasmart-govern/alert-history/176,0.95,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-177,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0177,EXEC-tenant-20-project-201-0177,object-16,trace-tenant-20-project-201-0177,INC-tenant-20-project-201-0177,RC-tenant-20-project-201-0177,Datasource,CONNECTOR_VERSION_INCOMPATIBLE,"连接器版本不支持配置：版本、能力快照、配置字段",1176,1000,"回滚兼容配置或人工升级连接器",RECOVERED,2026-08-11T08:16:00.000Z,synthetic://datasmart-govern/alert-history/177,0.96,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-178,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0178,EXEC-tenant-20-project-201-0178,object-17,trace-tenant-20-project-201-0178,INC-tenant-20-project-201-0178,RC-tenant-20-project-201-0178,Data Sync Worker,TARGET_CAPACITY_EXCEEDED,"目标 CPU/连接/磁盘达到阈值：容量指标、等待事件、配额",1177,1000,"降低负载并等待恢复，不扩大压力",RECOVERED,2026-08-11T08:27:00.000Z,synthetic://datasmart-govern/alert-history/178,0.97,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-179,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0179,EXEC-tenant-20-project-201-0179,object-18,trace-tenant-20-project-201-0179,INC-tenant-20-project-201-0179,RC-tenant-20-project-201-0179,PostgreSQL,DIRTY_RECORD_THRESHOLD_EXCEEDED,"脏数据超过任务阈值：规则结果、坏行样本引用、阈值",1178,1000,"隔离坏行；超过停止阈值时退出",RECOVERED,2026-08-11T08:38:00.000Z,synthetic://datasmart-govern/alert-history/179,0.98,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-180,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0180,EXEC-tenant-20-project-201-0180,object-19,trace-tenant-20-project-201-0180,INC-tenant-20-project-201-0180,RC-tenant-20-project-201-0180,pgvector,DDL_REQUIRED,"需要修改目标结构：元数据差异与目标约束",1179,1000,"高风险动作，返回 DDL、影响、回滚与验证指引",RECOVERED,2026-08-11T08:49:00.000Z,synthetic://datasmart-govern/alert-history/180,0.99,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-181,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0181,EXEC-tenant-20-project-201-0181,object-20,trace-tenant-20-project-201-0181,INC-tenant-20-project-201-0181,RC-tenant-20-project-201-0181,Redis,CONNECTION_TIMEOUT,"网络或端点超时：连接耗时、DNS、目标健康",1180,1000,"有界增加超时或等待端点恢复；持续失败时退出",RECOVERED,2026-08-11T09:00:00.000Z,synthetic://datasmart-govern/alert-history/181,0.90,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-182,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0182,EXEC-tenant-20-project-201-0182,object-21,trace-tenant-20-project-201-0182,INC-tenant-20-project-201-0182,RC-tenant-20-project-201-0182,MinIO,AUTHENTICATION_FAILED,"凭据失效或引用错误：认证响应与凭据引用版本",1181,1000,"禁止自动修改凭据，返回轮换指引",RECOVERED,2026-08-11T09:11:00.000Z,synthetic://datasmart-govern/alert-history/182,0.91,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-183,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0183,EXEC-tenant-20-project-201-0183,object-22,trace-tenant-20-project-201-0183,INC-tenant-20-project-201-0183,RC-tenant-20-project-201-0183,Model Provider,PERMISSION_DENIED,"资源动作未授权：actor、resource、action、审批事实",1182,1000,"立即退出 Loop，说明所需权限",ATTENTION_REQUIRED,2026-08-11T09:22:00.000Z,synthetic://datasmart-govern/alert-history/183,0.92,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-184,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0184,EXEC-tenant-20-project-201-0184,object-23,trace-tenant-20-project-201-0184,INC-tenant-20-project-201-0184,RC-tenant-20-project-201-0184,Embedding,RATE_LIMIT_EXCEEDED,"来源或目标端限流：429、限流头、连接器容量",1183,1000,"降低并发/批量并有界退避",RECOVERED,2026-08-11T09:33:00.000Z,synthetic://datasmart-govern/alert-history/184,0.93,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-185,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0185,EXEC-tenant-20-project-201-0185,object-24,trace-tenant-20-project-201-0185,INC-tenant-20-project-201-0185,RC-tenant-20-project-201-0185,Reranker,SCHEMA_DRIFT_DETECTED,"来源结构发生变化：schema 指纹与元数据差异",1184,1000,"刷新元数据；唯一兼容映射才自动修复",RECOVERED,2026-08-11T09:44:00.000Z,synthetic://datasmart-govern/alert-history/185,0.94,SYNTHETIC_CORRELATED_RECORD
CSV-ALR-810-186,CSV-ALR-810,tenant-20-project-201:alert-history,TASK-tenant-20-project-201-0186,EXEC-tenant-20-project-201-0186,object-25,trace-tenant-20-project-201-0186,INC-tenant-20-project-201-0186,RC-tenant-20-project-201-0186,WebSocket,FIELD_MAPPING_MISSING,"目标字段缺少映射：源目标字段、历史成功映射",1185,1000,"唯一映射可修复，歧义映射退出",RECOVERED,2026-08-11T09:55:00.000Z,synthetic://datasmart-govern/alert-history/186,0.95,SYNTHETIC_CORRELATED_RECORD
